../data/data10-10-1.dat  10  12 100         121       1  46.1
../data/data10-10-1.dat  10  12 100         124       1  21.5
../data/data10-10-1.dat  10  12 100         124       1  16.7
../data/data10-10-1.dat  10  12 100         124       1    37
../data/data10-10-1.dat  10  12 100         126       1  17.8
../data/data10-10-1.dat  10  12 100         120       2  55.4
../data/data10-10-1.dat  10  12 100         120       2  6.31
../data/data10-10-1.dat  10  12 100         120       2   8.7
../data/data10-10-1.dat  10  12 100         119       2  4.32
../data/data10-10-1.dat  10  12 100         121       2  31.9
../data/data10-10-1.dat  10  12 100         118       3  37.3
../data/data10-10-1.dat  10  12 100         116       3  11.1
../data/data10-10-1.dat  10  12 100         116       3  57.1
../data/data10-10-1.dat  10  12 100         116       3  15.7
../data/data10-10-1.dat  10  12 100         114       3  49.7
../data/data10-10-1.dat  10  12 100         114       4  5.27
../data/data10-10-1.dat  10  12 100         112       4  26.3
../data/data10-10-1.dat  10  12 100         113       4    27
../data/data10-10-1.dat  10  12 100         112       4  46.4
../data/data10-10-1.dat  10  12 100         115       4    17
../data/data10-10-1.dat  10  12 100         111       5  56.7
../data/data10-10-1.dat  10  12 100         109       5    13
../data/data10-10-1.dat  10  12 100         112       5 0.396
../data/data10-10-1.dat  10  12 100         109       5  50.7
../data/data10-10-1.dat  10  12 100         111       5  42.6
../data/data10-10-1.dat  10  12 100         110       6    35
../data/data10-10-1.dat  10  12 100         111       6   1.5
../data/data10-10-1.dat  10  12 100         111       6  38.2
../data/data10-10-1.dat  10  12 100         111       6  41.8
../data/data10-10-1.dat  10  12 100         111       6  5.76
../data/data10-10-1.dat  10  12 100         111       7    25
../data/data10-10-1.dat  10  12 100         110       7  10.1
../data/data10-10-1.dat  10  12 100         110       7   9.2
../data/data10-10-1.dat  10  12 100         110       7  14.6
../data/data10-10-1.dat  10  12 100         111       7  26.4
../data/data10-10-1.dat  10  12 100         113       8  31.9
../data/data10-10-1.dat  10  12 100         111       8  29.9
../data/data10-10-1.dat  10  12 100         111       8  45.2
../data/data10-10-1.dat  10  12 100         113       8  49.4
../data/data10-10-1.dat  10  12 100         110       8  59.6
../data/data10-10-1.dat  10  12 100         116       9  42.2
../data/data10-10-1.dat  10  12 100         116       9  16.5
../data/data10-10-1.dat  10  12 100         116       9  26.9
../data/data10-10-1.dat  10  12 100         114       9  11.4
../data/data10-10-1.dat  10  12 100         115       9  7.52
../data/data10-10-1.dat  10  12 100         120      -1 0.264
../data/data10-10-1.dat  10  12 100         120      -1 0.252
../data/data10-10-1.dat  10  12 100         120      -1 0.256
