../v3/data/data4-6-1.dat   6   6  24          17       3  0.08
../v3/data/data4-6-2.dat   6   6  24           8       3     0
../v3/data/data4-6-3.dat   6   6  24          13       3     0
../v3/data/data4-6-4.dat   6   6  24          14       3     0
../v3/data/data4-6-5.dat   6   6  24          15       3     0
../v3/data/data4-6-6.dat   6   6  24          16       3 0.188
../v3/data/data4-6-7.dat   6   6  24          14       3     0
../v3/data/data4-6-8.dat   6   6  24          12       3     0
../v3/data/data4-6-9.dat   6   6  24          13       3     0
../v3/data/data4-6-10.dat   6   6  24          17       3 0.004
../v3/data/data4-6-11.dat   6   6  24          14       3     0
../v3/data/data4-6-12.dat   6   6  24          13       3     0
../v3/data/data4-6-13.dat   6   6  24          14       3     0
../v3/data/data4-6-14.dat   6   6  24          11       3     0
../v3/data/data4-6-15.dat   6   6  24          16       3     0
../v3/data/data4-6-16.dat   6   6  24          10       3     0
../v3/data/data4-6-17.dat   6   6  24          16       3     0
../v3/data/data4-6-18.dat   6   6  24          16       3     0
../v3/data/data4-6-19.dat   6   6  24          14       3     0
../v3/data/data4-6-20.dat   6   6  24          11       3     0
../v3/data/data4-6-21.dat   6   6  24          14       3     0
../v3/data/data4-6-22.dat   6   6  24          10       3     0
../v3/data/data4-6-23.dat   6   6  24           9       3     0
../v3/data/data4-6-24.dat   6   6  24          17       3     0
../v3/data/data4-6-25.dat   6   6  24          18       3     0
../v3/data/data4-6-26.dat   6   6  24          13       3     0
../v3/data/data4-6-27.dat   6   6  24          14       3     0
../v3/data/data4-6-28.dat   6   6  24          17       3 0.832
../v3/data/data4-6-29.dat   6   6  24          14       3     0
../v3/data/data4-6-30.dat   6   6  24          15       3     0
../v3/data/data4-6-31.dat   6   6  24           8       3     0
../v3/data/data4-6-32.dat   6   6  24          15       3     0
../v3/data/data4-6-33.dat   6   6  24          15       3     0
../v3/data/data4-6-34.dat   6   6  24          15       3     0
../v3/data/data4-6-35.dat   6   6  24          16       3     0
../v3/data/data4-6-36.dat   6   6  24          17       3 0.392
../v3/data/data4-6-37.dat   6   6  24          15       3  0.06
../v3/data/data4-6-38.dat   6   6  24          14       3     0
../v3/data/data4-6-39.dat   6   6  24          15       3     0
../v3/data/data4-6-40.dat   6   6  24          17       3     0
