../v3/data/data4-4-1.dat   4   6  16          10       2     0
../v3/data/data4-4-2.dat   4   6  16          10       2     0
../v3/data/data4-4-3.dat   4   6  16          10       2     0
../v3/data/data4-4-4.dat   4   6  16           7       2     0
../v3/data/data4-4-5.dat   4   6  16           9       2     0
../v3/data/data4-4-6.dat   4   6  16           5       2     0
../v3/data/data4-4-7.dat   4   6  16          14       2     0
../v3/data/data4-4-8.dat   4   6  16          11       2     0
../v3/data/data4-4-9.dat   4   6  16           7       2     0
../v3/data/data4-4-10.dat   4   6  16           8       2     0
../v3/data/data4-4-11.dat   4   6  16          10       2     0
../v3/data/data4-4-12.dat   4   6  16           8       2     0
../v3/data/data4-4-13.dat   4   6  16          12       2     0
../v3/data/data4-4-14.dat   4   6  16          13       2     0
../v3/data/data4-4-15.dat   4   6  16           8       2     0
../v3/data/data4-4-16.dat   4   6  16          12       2  0.02
../v3/data/data4-4-17.dat   4   6  16           9       2     0
../v3/data/data4-4-18.dat   4   6  16          12       2     0
../v3/data/data4-4-19.dat   4   6  16          11       2     0
../v3/data/data4-4-20.dat   4   6  16           8       2     0
../v3/data/data4-4-21.dat   4   6  16          11       2     0
../v3/data/data4-4-22.dat   4   6  16           9       2     0
../v3/data/data4-4-23.dat   4   6  16          10       2     0
../v3/data/data4-4-24.dat   4   6  16           9       2     0
../v3/data/data4-4-25.dat   4   6  16          11       2     0
../v3/data/data4-4-26.dat   4   6  16           9       2     0
../v3/data/data4-4-27.dat   4   6  16          12       2     0
../v3/data/data4-4-28.dat   4   6  16           9       2     0
../v3/data/data4-4-29.dat   4   6  16          11       2     0
../v3/data/data4-4-30.dat   4   6  16          11       2     0
../v3/data/data4-4-31.dat   4   6  16           9       2     0
../v3/data/data4-4-32.dat   4   6  16           8       2     0
../v3/data/data4-4-33.dat   4   6  16          13       2     0
../v3/data/data4-4-34.dat   4   6  16           9       2     0
../v3/data/data4-4-35.dat   4   6  16          13       2     0
../v3/data/data4-4-36.dat   4   6  16          13       2     0
../v3/data/data4-4-37.dat   4   6  16           8       2     0
../v3/data/data4-4-38.dat   4   6  16          13       2 0.004
../v3/data/data4-4-39.dat   4   6  16          12       2     0
../v3/data/data4-4-40.dat   4   6  16          14       2     0
